773831	1095366	46
3385333	3699744	58
799442	1095366	35
3085197	3699744	58
1095366	1476913	63
439740	389542	74
3939687	1218767	79
145293	3699744	58
3004399	1549910	143
2909363	1095366	35
841764	4514417	6
270337	3699744	58
2958774	3699744	58
1133846	3699744	58
2958774	1095366	35
289488	1095366	35
2836742	3699744	58
3639499	4514417	6
439740	4016391	74
2848388	267288	38
4330055	3299626	80
2530132	2583026	72
3852822	2558012	72
1290291	1095366	35
1991965	3530905	71
2952181	439740	71
3930465	3699744	58
4239134	1095366	35
439740	117875	74
949480	3050276	17
2366400	1182689	74
2574764	4485711	74
620800	4514417	6
4394243	3699744	58
439740	1960647	74
3578437	4514417	6
1841169	1095366	35
828876	3699744	58
620516	3699744	58
4237562	1095366	35
439740	1889269	74
2982991	2890013	38
2060533	1095366	35
844310	1095366	35
4462294	3699744	58
3500977	3699744	58
2574764	2038268	74
3762521	1095366	35
2574764	2476305	74
1732094	1095366	35
3223970	4498985	72
2627001	439740	71
841762	1095366	35
3894758	3699744	58
670165	3964641	74
4489701	3699744	58
687502	1095366	35
3515944	4304354	74
2901573	1095366	35
1008633	1095366	35
1386466	3050276	17
199989	1095366	35
4221891	3699744	58
2220463	3699744	58
897078	3699744	58
702605	4514417	6
4254599	1095366	35
841764	3540647	76
3841709	1095366	35
2519243	12600	439
3065546	4514417	6
1001833	1095366	35
2647045	2574764	71
3515944	990843	74
1353616	4514417	6
2246029	1095366	35
3960057	3699744	58
4077473	1095366	35
74809	4514417	6
4564297	3515944	71
4411396	1095366	35
2874196	301288	17
1969771	1095366	35
131553	439740	71
4611632	4514417	6
1938885	3699744	58
1702734	3699744	58
2397747	1596879	519
52901	1095366	35
2750759	1095366	35
1275829	4213913	38
4633194	1095366	35
3249323	3050276	17
2839042	4514417	6
1781003	439740	75
3829625	1549910	143
3655955	1095366	35
3549899	3445660	80
4068253	582688	782
2540569	4514417	6
2775637	1275829	32
2115203	1095366	35
23640	3699744	58
4629586	3699744	58
2038268	2574764	71
3515944	1385086	74
4390877	1095366	46
4407117	439740	75
2169887	3699744	58
455197	1095366	35
740242	3699744	58
3494610	1095366	35
708039	1095366	46
4019471	3050276	17
2048275	4514417	6
270935	439740	52
662074	3699744	58
1342232	4514417	6
3596733	1095366	35
1526264	439740	71
2668632	4514417	6
2574764	2185990	74
3734393	2574764	71
3370443	1095366	35
293300	3699744	58
1224442	3699744	58
2999265	3699744	58
2447541	3699744	58
2219995	3699744	58
3891447	1095366	35
391389	2092996	128
1163016	1095366	35
3108666	2865921	73
2366400	3963672	74
4160359	3723642	74
1882135	1095366	35
1598029	2366400	71
1418926	301288	17
3429858	3699744	58
2372066	3699744	58
3824689	704667	72
1894878	3699744	58
4443531	3699744	58
251793	3699744	58
439740	1183223	74
684722	439740	71
3620572	1095366	35
2309235	4222556	80
1376366	3699744	58
3543483	1095366	35
3368404	439740	75
2637309	3699744	58
318123	1095366	22
717750	3699744	58
3495860	876048	80
3118259	4514417	6
3970798	4514417	6
96903	1095366	35
1627213	1095366	35
3939687	3442897	79
2460622	439740	75
3852139	3699744	58
3699744	2828181	572
2422449	2092996	128
1927855	3699744	58
3104218	3699744	58
2407538	1095366	35
24903	1095366	17
1669587	3699744	58
4654661	2574764	71
3409388	702605	74
212674	3050276	17
3515944	2087487	74
2161686	1095366	35
3280858	2760198	79
2679023	3699744	58
3385333	1095366	35
1447221	2982991	32
2081872	3699744	58
4231555	1095366	35
2547604	1095366	35
1596879	3402304	1018
3718135	3699744	58
3552998	1095366	35
3515944	905538	74
2848388	1178416	38
6124	3699744	58
3253734	1095366	35
1649017	2574764	71
155019	1095366	35
3778713	3699744	58
56945	4002267	71
1542476	1095366	35
3211409	3040754	80
439740	1447221	74
1785103	3699744	58
1542476	3699744	58
1786054	1095366	35
502352	3699744	64
439740	4205668	74
2988888	4514417	6
1095366	2488415	63
3982567	3699744	58
1053193	1095366	35
439740	478478	74
4594192	1095366	35
4100051	1095366	35
4160359	1933051	74
1578345	3699744	58
3986301	1573887	76
3347592	4450064	74
4221891	1095366	35
2879603	4514417	6
2539768	1275829	32
3498037	3699744	58
2677365	3699744	58
3129253	1095366	35
2971118	4595851	143
4024311	1955999	80
634232	2531393	71
2574764	2162655	74
1368475	3699744	58
4064718	3699744	58
1157240	442445	80
2682346	3699744	58
595517	439740	71
817812	1095366	35
1577185	1095366	35
3569488	1095366	35
2478994	1095366	35
4571138	1095366	46
4611863	1095366	35
130119	3699744	58
2758794	3699744	58
2428081	1095366	35
446593	1095366	35
3444384	4514417	6
